time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-1.7256630157627981,1.1317839787145587,21.949694209320704,6.213209456845195,0.24462138283500767,0.0,-2.413340603524238,0.6652130199328834,5.481412809702264,-0.12200792470926082,0.17363715304637978,0.0,455.4640310159151,455.64370471595714,456.25908032607276,455.5161880113632
3.840000000000003,-1.8748416104410854,1.1704262590163168,22.278085461012157,6.206293031245426,0.2558443454018473,0.0,-2.5602051512446127,0.6222918474046082,5.464537610846141,-0.10440012006891283,0.2054219887293095,0.0,437.07251414836173,439.7474905966918,437.3527192299082,438.8048182395678
3.900000000000003,-2.034111570011663,1.2060658391592218,22.60945461489688,6.199515173205672,0.2691246773515745,0.0,-2.7499474962434327,0.5651290598213909,5.57981251978453,-0.14160323064119737,0.2419863866594587,0.0,478.98002144063935,481.79613649495985,483.21579735294284,480.3914084624927
3.960000000000003,-2.2034880198383973,1.2386114316234698,22.94202193243961,6.190735498899285,0.28373161934346314,0.0,-2.89710915874947,0.519089506275431,5.50547427847361,-0.15800599424733303,0.2462191502377338,0.0,421.9384209491463,422.3664219321265,423.83264731854973,422.3986950438957
4.020000000000002,-2.383324264646448,1.2678177502216679,23.27476815346258,6.181617430848906,0.29832073941921866,0.0,-3.098706940731592,0.45365432336407113,5.584771571214607,-0.14203142897940338,0.23619399984156855,0.0,473.8007280554914,473.08427359213493,473.44239786049525,474.6497451003436
4.080000000000001,-2.5747107704616337,1.293209110917777,23.609451434784933,6.17325749482648,0.31281445251827833,0.0,-3.282022723365894,0.3920866976359549,5.57055570179853,-0.1344222695471208,0.25055847150956884,0.0,444.28940780113334,445.523732204114,447.81933249702666,448.4201050859538
4.14,-2.7769014561068817,1.3149314582996088,23.94178820953362,6.166127553671696,0.32773391069112545,0.0,-3.4588629538475186,0.33147488826631755,5.5067792090696175,-0.0984561714875376,0.24456512459453655,0.0,432.35692899801364,431.91544616051334,429.52048414889185,432.5465194058349
4.199999999999998,-2.9907550122806694,1.3326452918549905,24.27253704802848,6.160228311332764,0.34198898671578704,0.0,-3.6707602175041356,0.2585983269820187,5.517106428996194,-0.09805135061951072,0.2176005301823319,0.0,457.66206766688566,455.5642346828653,458.9800319797845,459.0042077516979
4.259999999999997,-3.2180679637148013,1.3457298078094715,24.60512612169986,6.15446116978875,0.35516911701304554,0.0,-3.907371269501035,0.17717822341502493,5.56783628144952,-0.09251281068313352,0.2235073690012467,0.0,473.2627911011531,473.76176169520335,472.63704478491644,473.05652104890896
4.319999999999996,-3.4589506166890183,1.3541473018161714,24.938260671647818,6.149448760689424,0.368811057447636,0.0,-4.123106141149305,0.10310253061045098,5.53573434670273,-0.06987531008317358,0.23412852797112538,0.0,447.8430165862367,448.75697017436624,448.88678452240646,450.7146280526623
4.379999999999995,-3.7142839201956592,1.357623425898907,25.272563943737772,6.144940626135398,0.3831490758498006,0.0,-4.389071352776279,0.012589180594518825,5.606002294899165,-0.08855740367781888,0.24720190476904974,0.0,484.40961806985837,485.44345170314324,484.81402039483095,483.4039147950126
4.439999999999993,-3.9849972780027074,1.3558982513899562,25.6087914418743,6.139483371643566,0.39794006758841327,0.0,-4.635809619165545,-0.07036576219830668,5.600255511682208,-0.09623553355238644,0.24511232064977267,0.0,464.3033403761705,464.19734601184496,463.5411077433124,462.9305860286115
4.499999999999992,-4.271102389706038,1.3490148735417093,25.945259992879688,6.134033626480809,0.4126991449689186,0.0,-4.902085422815577,-0.15934513362724945,5.613799641774734,-0.08176748038813238,0.2476710896821446,0.0,473.2855104904803,473.5389501135688,472.21505228572545,473.32359642035806
4.559999999999991,-4.57083347483263,1.3376149609656691,26.276476397259398,6.1295708491226755,0.4271732042620098,0.0,-5.090087338756345,-0.22088832839777084,5.426549232744077,-0.06265530904891972,0.22354195760097287,0.0,407.21344079713214,405.1120460533273,404.50630269675895,406.2192151715365
4.6199999999999894,-4.884420730832041,1.3216907783024692,26.60148740492531,6.1255855347585175,0.44085459516600434,0.0,-5.363751989571805,-0.31001029624502907,5.405721025152709,-0.0752788457532219,0.23573166758804293,0.0,465.94397640077773,466.94496532260774,466.2051802601839,465.21442155591564
4.679999999999988,-5.213223208194091,1.3008608618067241,26.922053108425505,6.120843430839042,0.4552825074504945,0.0,-5.597378155406285,-0.38450227207987775,5.279007489658025,-0.08786174037066972,0.24854630510446335,0.0,432.317033776558,433.45491786402533,432.3573299400654,431.2903002814977
4.739999999999987,-5.556065455211047,1.275586466737832,27.234461040247453,6.115958389487712,0.4715455039725347,0.0,-5.8318209985440586,-0.45816923321270625,5.13376432962678,-0.07092599837306543,0.29667843566185303,0.0,425.44641761052543,429.6224152051422,426.9940835149224,428.43108154367417
4.799999999999986,-5.914144170287663,1.2455566988743392,27.539766592914834,6.1119430650090045,0.48945058881846215,0.0,-6.10530383130285,-0.5428775131924902,5.0416429116686885,-0.0599262264194513,0.30168031166885984,0.0,448.1502629292028,448.6464593976349,449.83663740714695,450.7234206587853
4.859999999999984,-6.287889766167047,1.2107495988618096,27.837455155688794,6.108569058799635,0.5072119963547808,0.0,-6.354069984413395,-0.6173977312497291,4.880286518645801,-0.049718914095578014,0.2812742531067764,0.0,428.28905253008526,426.6418295603871,426.8735383192252,427.74162968428686
4.919999999999983,-6.677822927710673,1.1711473313362206,28.127062081078535,6.106237900306773,0.5239560682440771,0.0,-6.644738980158868,-0.7025946332683236,4.771776719974866,-0.023051259777889153,0.27425580956461226,0.0,448.9630835531561,448.47111623104456,449.66089876477633,451.81579400810307
4.979999999999982,-7.08563096257906,1.126388874302951,28.4102408739407,6.104460692413895,0.5402841240592311,0.0,-6.9498238558634595,-0.7891717506080991,4.665896780926826,-0.047900537182761965,0.26752399775389013,0.0,454.35616046276766,453.8890379407946,455.7120991728696,453.72049853968736
5.0399999999999805,-7.511581918327302,1.0765698156492784,28.68616054037372,6.101406117081442,0.5563367065446005,0.0,-7.24948377489152,-0.8713933773613625,4.529916674431342,-0.057730558461593154,0.2675810142512396,0.0,447.9049930628057,447.981226472003,447.1796437741908,446.37626624725516
